date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:56	220671/220671	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2022:36:30%20GMT	https://designreset.com/preview-equation/default-light/index.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/index.html	(from )
16:31:58	72/72	---M--	200	added ('OK')	text/plain	date:Tue,%2030%20Jul%202019%2006:25:10%20GMT	https://designreset.com/robots.txt		(from )
16:31:58	4286/4286	---M--	200	added ('OK')	image/x-icon	date:Fri,%2001%20Dec%202017%2023:12:52%20GMT	https://designreset.com/preview-equation/default-light/assets/img/favicon.ico	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/favicon.ico	(from https://designreset.com/preview-equation/default-light/index.html)
16:31:58	658/658	---M--	200	added ('OK')	text/css	date:Wed,%2027%20Feb%202019%2017:11:36%20GMT	https://designreset.com/preview-equation/default-light/assets/css/loader.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/loader.css	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:00	158/158	---M--	200	added ('OK')	text/css	date:Fri,%2021%20Sep%202018%2001:04:26%20GMT	https://designreset.com/preview-equation/default-light/assets/css/plugins.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/plugins.css	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:01	5034/5034	---M--	200	added ('OK')	text/css	date:Wed,%2027%20Feb%202019%2020:08:10%20GMT	https://designreset.com/preview-equation/default-light/assets/css/support-chat.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/support-chat.css	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:01	155758/155758	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Feb%202019%2014:01:40%20GMT	https://designreset.com/preview-equation/default-light/bootstrap/css/bootstrap.min.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/bootstrap/css/bootstrap.min.css	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:02	6635/6635	---M--	200	added ('OK')	text/css	date:Sun,%2012%20Jun%202016%2014:57:04%20GMT	https://designreset.com/preview-equation/default-light/plugins/maps/vector/jvector/jquery-jvectormap-2.0.3.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/maps/vector/jvector/jquery-jvectormap-2.0.3.css	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:03	13895/13895	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Mar%202017%2020:40:04%20GMT	https://designreset.com/preview-equation/default-light/plugins/charts/chartist/chartist.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/charts/chartist/chartist.css	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:04	2243/2243	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Nov%202018%2017:39:14%20GMT	https://designreset.com/preview-equation/default-light/assets/img/logo-3.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/logo-3.png	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:04	34667/34667	---M--	200	added ('OK')	text/css	date:Wed,%2027%20Feb%202019%2020:05:12%20GMT	https://designreset.com/preview-equation/default-light/assets/css/default-dashboard/style.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/default-dashboard/style.css	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:04	1842/1842	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202017%2000:15:14%20GMT	https://designreset.com/preview-equation/default-light/assets/img/ca.svg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/ca.svg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:05	710/710	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Sep%202017%2023:51:44%20GMT	https://designreset.com/preview-equation/default-light/assets/img/de.svg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/de.svg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:05	1245/1245	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202017%2000:07:04%20GMT	https://designreset.com/preview-equation/default-light/assets/img/jp.svg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/jp.svg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:05	955/955	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Sep%202017%2017:28:26%20GMT	https://designreset.com/preview-equation/default-light/assets/img/fr.svg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/fr.svg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:06	704/704	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202017%2000:07:54%20GMT	https://designreset.com/preview-equation/default-light/assets/img/ru.svg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/ru.svg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:07	2427/2427	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:27:46%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-9.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-9.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:07	7386/7386	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2017:40:30%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-24.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-24.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:08	6371/6371	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2017:05:08%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-3.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-3.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:08	7071/7071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2017:02:30%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-2.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-2.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:08	4015/4015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2017:06:34%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-4.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-4.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:08	2219/2219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:27:48%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-5.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-5.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:09	6940/6940	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2017:31:00%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-6.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-6.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:09	5700/5700	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2017:18:30%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-7.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-7.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:10	2543/2543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:27:48%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-8.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-8.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:10	2050/2050	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:27:46%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-10.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-10.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:11	6315/6315	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2016:51:26%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-1.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-1.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:11	2022/2022	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:27:46%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-11.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-11.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:12	1920/1920	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:27:46%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-16.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-16.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:13	1703/1703	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:28:26%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-14.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-14.jpg	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:13	220908/220908	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2022:36:38%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_dashboard.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_dashboard.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:15	187713/187713	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/form_bootstrap_basic.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/form_bootstrap_basic.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:16	190779/190779	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:34%20GMT	https://designreset.com/preview-equation/default-light/table_basic.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/table_basic.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:16	253412/253412	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:34%20GMT	https://designreset.com/preview-equation/default-light/ui_buttons.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_buttons.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:16	413663/413663	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ui_flaticon_icon.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_flaticon_icon.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:17	130434/130434	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:34%20GMT	https://designreset.com/preview-equation/default-light/map_google_basic.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/map_google_basic.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:18	256264/256264	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Feb%202019%2000:37:18%20GMT	https://designreset.com/preview-equation/default-light/modules_widgets.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/modules_widgets.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:20	130330/130330	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Feb%202019%2000:35:12%20GMT	https://designreset.com/preview-equation/default-light/apps_drag_n_drop_calendar.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/apps_drag_n_drop_calendar.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:20	131226/131226	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Feb%202019%2000:28:48%20GMT	https://designreset.com/preview-equation/default-light/am_column_and_barchart.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/am_column_and_barchart.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:20	182379/182379	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:36%20GMT	https://designreset.com/preview-equation/default-light/user_profile.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/user_profile.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:21	149075/149075	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/apps_scheduler.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/apps_scheduler.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:21	175891/175891	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:36%20GMT	https://designreset.com/preview-equation/default-light/apps_mailbox.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/apps_mailbox.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:22	2866/2866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2019:29:22%20GMT	https://designreset.com/preview-equation/default-light/user_lockscreen_1.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/user_lockscreen_1.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:22	3580/3580	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2019:23:54%20GMT	https://designreset.com/preview-equation/default-light/user_login_1.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/user_login_1.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:24	226870/226870	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2020:21:10%20GMT	https://designreset.com/preview-equation/default-light/accounting_dashboard.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/accounting_dashboard.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:24	200496/200496	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2022:37:06%20GMT	https://designreset.com/preview-equation/default-light/analytics_dashboard.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/analytics_dashboard.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:26	254542/254542	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2022:37:00%20GMT	https://designreset.com/preview-equation/default-light/car_dashboard.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/car_dashboard.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:26	194818/194818	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2022:36:44%20GMT	https://designreset.com/preview-equation/default-light/classic_dashboard.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/classic_dashboard.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:26	280305/280305	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2022:42:08%20GMT	https://designreset.com/preview-equation/default-light/stock_market_dashboard.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/stock_market_dashboard.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:27	205771/205771	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2022:36:52%20GMT	https://designreset.com/preview-equation/default-light/cryptocurrency_dashboard.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/cryptocurrency_dashboard.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:27	142812/142812	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:30%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_orders.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_orders.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:28	148526/148526	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:12%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_product.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_product.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:28	152276/152276	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_product_catalog.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_product_catalog.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:29	147476/147476	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_product_details_1.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_product_details_1.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:29	152213/152213	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_product_details_2.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_product_details_2.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:29	152929/152929	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:53:56%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_addedit_product.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_addedit_product.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:30	142543/142543	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_addedit_categories.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_addedit_categories.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:30	134595/134595	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_view_cart.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_view_cart.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:30	134903/134903	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_view_payments.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_view_payments.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:31	145815/145815	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_view_customers.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_view_customers.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:31	134995/134995	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_checkout.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_checkout.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:32	136494/136494	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_invoices.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_invoices.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:32	130934/130934	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_shipments.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_shipments.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:32	137270/137270	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_products_cart.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_products_cart.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:33	140724/140724	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_coupons.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_coupons.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:33	130961/130961	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_low_stock.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_low_stock.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:34	133977/133977	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_best_sellers.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_best_sellers.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:34	134877/134877	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_refunds.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_refunds.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:35	133044/133044	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_search_terms.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_search_terms.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:35	143632/143632	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_newsletters.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_newsletters.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:36	145355/145355	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_wizards.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_wizards.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:36	147147/147147	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2023:52:50%20GMT	https://designreset.com/preview-equation/default-light/ecommerce_reviews.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ecommerce_reviews.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:36	143889/143889	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_helper_classes.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_helper_classes.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:37	171711/171711	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ui_color_library.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_color_library.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:38	154738/154738	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ui_grid.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_grid.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:38	207699/207699	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_typography.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_typography.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:38	135326/135326	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:36%20GMT	https://designreset.com/preview-equation/default-light/ui_shadows.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_shadows.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:39	199332/199332	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_miscellaneous.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_miscellaneous.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:40	158754/158754	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_pagination.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_pagination.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:40	171847/171847	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ui_alert.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_alert.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:40	143896/143896	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_tooltips_and_popovers.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_tooltips_and_popovers.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:41	143353/143353	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_loader.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_loader.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:41	162027/162027	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:21:58%20GMT	https://designreset.com/preview-equation/default-light/ui_creative.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_creative.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:42	163753/163753	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:13:36%20GMT	https://designreset.com/preview-equation/default-light/ui_switches.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_switches.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:42	181764/181764	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_social_button.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_social_button.html	(from https://designreset.com/preview-equation/default-light/index.html)
16:32:43	139655/139655	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2022:22:00%20GMT	https://designreset.com/preview-equation/default-light/ui_sweetalert.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/ui_sweetalert.html	(from https://designreset.com/preview-equation/default-light/index.html)
